country_iso_code,system,footprint_type,mg/kg_lw,source,fbs_item_code,fbs_item,ko%,mg/kg_cw,country_code,country,gleam_region,income_class,proportion_est,proportion_obs,proportion,_merge
PHL,extensive,mg_abx_penicillins,1.901113298,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.6404351361111114,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.11558698253813685,0.75,0.75,both
PHL,intensive,mg_abx_penicillins,9.505566491,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,13.202175681944444,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.8844130174618632,0.25,0.25,both
PHL,extensive,mg_abx_penicillins,6.254367798,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.339157064,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.395560505361365,0.71,0.71,both
PHL,intensive,mg_abx_penicillins,31.27183899,Mulchandani et al. 2023.,2733,Pigmeat,0.75,41.69578532,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.604439494638635,0.29000000000000004,0.29000000000000004,both
PHL,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.11558698253813685,0.75,0.75,both
PHL,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.8844130174618632,0.25,0.25,both
PHL,extensive,mg_abx_cephalosporins_1_2,0.000646028,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0008613706666666666,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.395560505361365,0.71,0.71,both
PHL,intensive,mg_abx_cephalosporins_1_2,0.00323014,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.004306853333333333,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.604439494638635,0.29000000000000004,0.29000000000000004,both
PHL,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.11558698253813685,0.75,0.75,both
PHL,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.8844130174618632,0.25,0.25,both
PHL,extensive,mg_abx_cephalosporins_3_4,0.005899603,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.007866137333333334,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.395560505361365,0.71,0.71,both
PHL,intensive,mg_abx_cephalosporins_3_4,0.029498014,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.03933068533333333,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.604439494638635,0.29000000000000004,0.29000000000000004,both
PHL,extensive,mg_abx_sulfonamides,0.380223424,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.5280880888888889,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.11558698253813685,0.75,0.75,both
PHL,intensive,mg_abx_sulfonamides,1.901117121,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.6404404458333333,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.8844130174618632,0.25,0.25,both
PHL,extensive,mg_abx_sulfonamides,0.787968487,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.0506246493333333,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.395560505361365,0.71,0.71,both
PHL,intensive,mg_abx_sulfonamides,3.939842434,Mulchandani et al. 2023.,2733,Pigmeat,0.75,5.253123245333334,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.604439494638635,0.29000000000000004,0.29000000000000004,both
PHL,extensive,mg_abx_macrolides,3.736552791,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,5.189656654166667,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.11558698253813685,0.75,0.75,both
PHL,intensive,mg_abx_macrolides,18.68276396,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,25.948283277777776,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.8844130174618632,0.25,0.25,both
PHL,extensive,mg_abx_macrolides,7.687952494,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.250603325333334,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.395560505361365,0.71,0.71,both
PHL,intensive,mg_abx_macrolides,38.43976247,Mulchandani et al. 2023.,2733,Pigmeat,0.75,51.253016626666664,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.604439494638635,0.29000000000000004,0.29000000000000004,both
PHL,extensive,mg_abx_lincosamides,0.012759737,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.017721856944444444,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.11558698253813685,0.75,0.75,both
PHL,intensive,mg_abx_lincosamides,0.063798684,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.08860928333333333,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.8844130174618632,0.25,0.25,both
PHL,extensive,mg_abx_lincosamides,0.097729692,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.130306256,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.395560505361365,0.71,0.71,both
PHL,intensive,mg_abx_lincosamides,0.488648459,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.6515312786666666,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.604439494638635,0.29000000000000004,0.29000000000000004,both
PHL,extensive,mg_abx_aminoglycosides,0.063392715,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0880454375,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.11558698253813685,0.75,0.75,both
PHL,intensive,mg_abx_aminoglycosides,0.316963574,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.44022718611111117,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.8844130174618632,0.25,0.25,both
PHL,extensive,mg_abx_aminoglycosides,0.661768769,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.8823583586666667,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.395560505361365,0.71,0.71,both
PHL,intensive,mg_abx_aminoglycosides,3.308843846,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.411791794666667,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.604439494638635,0.29000000000000004,0.29000000000000004,both
PHL,extensive,mg_abx_quinolones,0.062303207,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.08653223194444444,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.11558698253813685,0.75,0.75,both
PHL,intensive,mg_abx_quinolones,0.311516035,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4326611597222223,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.8844130174618632,0.25,0.25,both
PHL,extensive,mg_abx_quinolones,0.07483036,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.09977381333333334,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.395560505361365,0.71,0.71,both
PHL,intensive,mg_abx_quinolones,0.374151802,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.4988690693333333,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.604439494638635,0.29000000000000004,0.29000000000000004,both
PHL,extensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.11558698253813685,0.75,0.75,both
PHL,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.8844130174618632,0.25,0.25,both
PHL,extensive,mg_abx_pleuromutilins,1.540772567,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.054363422666667,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.395560505361365,0.71,0.71,both
PHL,intensive,mg_abx_pleuromutilins,7.703862836,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.271817114666666,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.604439494638635,0.29000000000000004,0.29000000000000004,both
PHL,extensive,mg_abx_polymixins,0.059400976,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.08250135555555556,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.11558698253813685,0.75,0.75,both
PHL,intensive,mg_abx_polymixins,0.297004879,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4125067763888889,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.8844130174618632,0.25,0.25,both
PHL,extensive,mg_abx_polymixins,0.546179826,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.728239768,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.395560505361365,0.71,0.71,both
PHL,intensive,mg_abx_polymixins,2.730899129,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.6411988386666665,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.604439494638635,0.29000000000000004,0.29000000000000004,both
PHL,extensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.11558698253813685,0.75,0.75,both
PHL,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.8844130174618632,0.25,0.25,both
PHL,extensive,mg_abx_other_antibiotics,24.38082329,Mulchandani et al. 2023.,2733,Pigmeat,0.75,32.507764386666665,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.395560505361365,0.71,0.71,both
PHL,intensive,mg_abx_other_antibiotics,121.9041165,Mulchandani et al. 2023.,2733,Pigmeat,0.75,162.538822,171,Philippines,East Asia and Southeast Asia,Lower middle income,0.604439494638635,0.29000000000000004,0.29000000000000004,both
POL,extensive,mg_abx_tetracyclines,1.493628865,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.0744845347222225,173,Poland,Eastern Europe,High income,0.0086914419690846,,0.0086914419690846,both
POL,intensive,mg_abx_tetracyclines,7.468144323,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,10.372422670833334,173,Poland,Eastern Europe,High income,0.9913085580309154,,0.9913085580309154,both
POL,extensive,mg_abx_tetracyclines,6.101050736,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.134734314666668,173,Poland,Eastern Europe,High income,0.014367205439582871,0.044000000000000004,0.044000000000000004,both
POL,intensive,mg_abx_tetracyclines,30.50525368,Mulchandani et al. 2023.,2733,Pigmeat,0.75,40.67367157333333,173,Poland,Eastern Europe,High income,0.9856327945604171,0.956,0.956,both
POL,extensive,mg_abx_amphenicols,0.002046846,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.002842841666666667,173,Poland,Eastern Europe,High income,0.0086914419690846,,0.0086914419690846,both
POL,intensive,mg_abx_amphenicols,0.010234228,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.014214205555555555,173,Poland,Eastern Europe,High income,0.9913085580309154,,0.9913085580309154,both
POL,extensive,mg_abx_amphenicols,0.078147232,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.10419630933333333,173,Poland,Eastern Europe,High income,0.014367205439582871,0.044000000000000004,0.044000000000000004,both
POL,intensive,mg_abx_amphenicols,0.39073616,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.5209815466666666,173,Poland,Eastern Europe,High income,0.9856327945604171,0.956,0.956,both
POL,extensive,mg_abx_penicillins,2.40816996,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,3.3446805,173,Poland,Eastern Europe,High income,0.0086914419690846,,0.0086914419690846,both
POL,intensive,mg_abx_penicillins,12.0408498,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,16.723402500000002,173,Poland,Eastern Europe,High income,0.9913085580309154,,0.9913085580309154,both
POL,extensive,mg_abx_penicillins,7.782272747,Mulchandani et al. 2023.,2733,Pigmeat,0.75,10.376363662666668,173,Poland,Eastern Europe,High income,0.014367205439582871,0.044000000000000004,0.044000000000000004,both
POL,intensive,mg_abx_penicillins,38.91136373,Mulchandani et al. 2023.,2733,Pigmeat,0.75,51.881818306666666,173,Poland,Eastern Europe,High income,0.9856327945604171,0.956,0.956,both
POL,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,173,Poland,Eastern Europe,High income,0.0086914419690846,,0.0086914419690846,both
POL,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,173,Poland,Eastern Europe,High income,0.9913085580309154,,0.9913085580309154,both
POL,extensive,mg_abx_cephalosporins_1_2,0.000331782,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.00044237599999999997,173,Poland,Eastern Europe,High income,0.014367205439582871,0.044000000000000004,0.044000000000000004,both
POL,intensive,mg_abx_cephalosporins_1_2,0.001658912,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.002211882666666667,173,Poland,Eastern Europe,High income,0.9856327945604171,0.956,0.956,both
POL,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,173,Poland,Eastern Europe,High income,0.0086914419690846,,0.0086914419690846,both
POL,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,173,Poland,Eastern Europe,High income,0.9913085580309154,,0.9913085580309154,both
POL,extensive,mg_abx_cephalosporins_3_4,0.176538609,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.23538481200000003,173,Poland,Eastern Europe,High income,0.014367205439582871,0.044000000000000004,0.044000000000000004,both
POL,intensive,mg_abx_cephalosporins_3_4,0.882693043,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.1769240573333333,173,Poland,Eastern Europe,High income,0.9856327945604171,0.956,0.956,both
POL,extensive,mg_abx_sulfonamides,0.532875516,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.7401048833333335,173,Poland,Eastern Europe,High income,0.0086914419690846,,0.0086914419690846,both
POL,intensive,mg_abx_sulfonamides,2.664377578,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,3.7005244138888886,173,Poland,Eastern Europe,High income,0.9913085580309154,,0.9913085580309154,both
POL,extensive,mg_abx_sulfonamides,1.084774936,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.4463665813333335,173,Poland,Eastern Europe,High income,0.014367205439582871,0.044000000000000004,0.044000000000000004,both
POL,intensive,mg_abx_sulfonamides,5.423874679,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.2318329053333334,173,Poland,Eastern Europe,High income,0.9856327945604171,0.956,0.956,both
POL,extensive,mg_abx_macrolides,1.564692399,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.1731838875,173,Poland,Eastern Europe,High income,0.0086914419690846,,0.0086914419690846,both
POL,intensive,mg_abx_macrolides,7.823461993,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,10.865919434722223,173,Poland,Eastern Europe,High income,0.9913085580309154,,0.9913085580309154,both
POL,extensive,mg_abx_macrolides,3.16236822,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.21649096,173,Poland,Eastern Europe,High income,0.014367205439582871,0.044000000000000004,0.044000000000000004,both
POL,intensive,mg_abx_macrolides,15.8118411,Mulchandani et al. 2023.,2733,Pigmeat,0.75,21.0824548,173,Poland,Eastern Europe,High income,0.9856327945604171,0.956,0.956,both
POL,extensive,mg_abx_lincosamides,0.064480165,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.08955578472222224,173,Poland,Eastern Europe,High income,0.0086914419690846,,0.0086914419690846,both
POL,intensive,mg_abx_lincosamides,0.322400824,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.4477789222222222,173,Poland,Eastern Europe,High income,0.9913085580309154,,0.9913085580309154,both
POL,extensive,mg_abx_lincosamides,0.485126335,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.6468351133333333,173,Poland,Eastern Europe,High income,0.014367205439582871,0.044000000000000004,0.044000000000000004,both
POL,intensive,mg_abx_lincosamides,2.425631677,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.2341755693333334,173,Poland,Eastern Europe,High income,0.9856327945604171,0.956,0.956,both
POL,extensive,mg_abx_aminoglycosides,0.191727243,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.2662878375,173,Poland,Eastern Europe,High income,0.0086914419690846,,0.0086914419690846,both
POL,intensive,mg_abx_aminoglycosides,0.958636216,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.331439188888889,173,Poland,Eastern Europe,High income,0.9913085580309154,,0.9913085580309154,both
POL,extensive,mg_abx_aminoglycosides,1.966050368,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.621400490666667,173,Poland,Eastern Europe,High income,0.014367205439582871,0.044000000000000004,0.044000000000000004,both
POL,intensive,mg_abx_aminoglycosides,9.830251841,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.107002454666668,173,Poland,Eastern Europe,High income,0.9856327945604171,0.956,0.956,both
POL,extensive,mg_abx_quinolones,0.474816053,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.6594667402777779,173,Poland,Eastern Europe,High income,0.0086914419690846,,0.0086914419690846,both
POL,intensive,mg_abx_quinolones,2.374080263,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,3.2973336986111117,173,Poland,Eastern Europe,High income,0.9913085580309154,,0.9913085580309154,both
POL,extensive,mg_abx_quinolones,0.560191771,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.7469223613333332,173,Poland,Eastern Europe,High income,0.014367205439582871,0.044000000000000004,0.044000000000000004,both
POL,intensive,mg_abx_quinolones,2.800958853,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.734611804,173,Poland,Eastern Europe,High income,0.9856327945604171,0.956,0.956,both
POL,extensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,173,Poland,Eastern Europe,High income,0.0086914419690846,,0.0086914419690846,both
POL,intensive,mg_abx_pleuromutilins,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,173,Poland,Eastern Europe,High income,0.9913085580309154,,0.9913085580309154,both
POL,extensive,mg_abx_pleuromutilins,2.769967516,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.693290021333333,173,Poland,Eastern Europe,High income,0.014367205439582871,0.044000000000000004,0.044000000000000004,both
POL,intensive,mg_abx_pleuromutilins,13.84983758,Mulchandani et al. 2023.,2733,Pigmeat,0.75,18.466450106666667,173,Poland,Eastern Europe,High income,0.9856327945604171,0.956,0.956,both
POL,extensive,mg_abx_polymixins,0.226909563,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.31515217083333336,173,Poland,Eastern Europe,High income,0.0086914419690846,,0.0086914419690846,both
POL,intensive,mg_abx_polymixins,1.134547813,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.575760851388889,173,Poland,Eastern Europe,High income,0.9913085580309154,,0.9913085580309154,both
POL,extensive,mg_abx_polymixins,2.049456804,Mulchandani et al. 2023.,2733,Pigmeat,0.75,2.7326090720000002,173,Poland,Eastern Europe,High income,0.014367205439582871,0.044000000000000004,0.044000000000000004,both
POL,intensive,mg_abx_polymixins,10.24728402,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.66304536,173,Poland,Eastern Europe,High income,0.9856327945604171,0.956,0.956,both
POL,extensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,173,Poland,Eastern Europe,High income,0.0086914419690846,,0.0086914419690846,both
POL,intensive,mg_abx_other_antibiotics,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,173,Poland,Eastern Europe,High income,0.9913085580309154,,0.9913085580309154,both
POL,extensive,mg_abx_other_antibiotics,0.561431802,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.7485757359999999,173,Poland,Eastern Europe,High income,0.014367205439582871,0.044000000000000004,0.044000000000000004,both
POL,intensive,mg_abx_other_antibiotics,2.807159011,Mulchandani et al. 2023.,2733,Pigmeat,0.75,3.7428786813333335,173,Poland,Eastern Europe,High income,0.9856327945604171,0.956,0.956,both
PRT,extensive,mg_abx_tetracyclines,2.525291181,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,3.5073488625,174,Portugal,Western Europe,High income,0.0092871297325286,,0.0092871297325286,both
PRT,intensive,mg_abx_tetracyclines,12.62645591,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,17.536744319444445,174,Portugal,Western Europe,High income,0.9907128702674713,,0.9907128702674713,both
PRT,extensive,mg_abx_tetracyclines,10.31509901,Mulchandani et al. 2023.,2733,Pigmeat,0.75,13.753465346666667,174,Portugal,Western Europe,High income,0.015794632664915677,0.048,0.048,both
PRT,intensive,mg_abx_tetracyclines,51.57549505,Mulchandani et al. 2023.,2733,Pigmeat,0.75,68.76732673333333,174,Portugal,Western Europe,High income,0.9842053673350843,0.952,0.952,both
PRT,extensive,mg_abx_amphenicols,0.004116027,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.005716704166666668,174,Portugal,Western Europe,High income,0.0092871297325286,,0.0092871297325286,both
PRT,intensive,mg_abx_amphenicols,0.020580134,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.028583519444444445,174,Portugal,Western Europe,High income,0.9907128702674713,,0.9907128702674713,both
PRT,extensive,mg_abx_amphenicols,0.154370868,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.205827824,174,Portugal,Western Europe,High income,0.015794632664915677,0.048,0.048,both
PRT,intensive,mg_abx_amphenicols,0.771854342,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.0291391226666666,174,Portugal,Western Europe,High income,0.9842053673350843,0.952,0.952,both
PRT,extensive,mg_abx_penicillins,1.866903537,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.5929215791666667,174,Portugal,Western Europe,High income,0.0092871297325286,,0.0092871297325286,both
PRT,intensive,mg_abx_penicillins,9.334517684,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,12.964607894444445,174,Portugal,Western Europe,High income,0.9907128702674713,,0.9907128702674713,both
PRT,extensive,mg_abx_penicillins,5.926520907,Mulchandani et al. 2023.,2733,Pigmeat,0.75,7.902027875999999,174,Portugal,Western Europe,High income,0.015794632664915677,0.048,0.048,both
PRT,intensive,mg_abx_penicillins,29.63260453,Mulchandani et al. 2023.,2733,Pigmeat,0.75,39.51013937333333,174,Portugal,Western Europe,High income,0.9842053673350843,0.952,0.952,both
PRT,extensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,174,Portugal,Western Europe,High income,0.0092871297325286,,0.0092871297325286,both
PRT,intensive,mg_abx_cephalosporins_1_2,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,174,Portugal,Western Europe,High income,0.9907128702674713,,0.9907128702674713,both
PRT,extensive,mg_abx_cephalosporins_1_2,8.7e-05,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.000116,174,Portugal,Western Europe,High income,0.015794632664915677,0.048,0.048,both
PRT,intensive,mg_abx_cephalosporins_1_2,0.000435034,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.0005800453333333333,174,Portugal,Western Europe,High income,0.9842053673350843,0.952,0.952,both
PRT,extensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,174,Portugal,Western Europe,High income,0.0092871297325286,,0.0092871297325286,both
PRT,intensive,mg_abx_cephalosporins_3_4,0.0,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.0,174,Portugal,Western Europe,High income,0.9907128702674713,,0.9907128702674713,both
PRT,extensive,mg_abx_cephalosporins_3_4,0.016223206,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.021630941333333334,174,Portugal,Western Europe,High income,0.015794632664915677,0.048,0.048,both
PRT,intensive,mg_abx_cephalosporins_3_4,0.081116029,Mulchandani et al. 2023.,2733,Pigmeat,0.75,0.10815470533333334,174,Portugal,Western Europe,High income,0.9842053673350843,0.952,0.952,both
PRT,extensive,mg_abx_sulfonamides,0.607619581,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.8439160847222222,174,Portugal,Western Europe,High income,0.0092871297325286,,0.0092871297325286,both
PRT,intensive,mg_abx_sulfonamides,3.038097903,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,4.219580420833334,174,Portugal,Western Europe,High income,0.9907128702674713,,0.9907128702674713,both
PRT,extensive,mg_abx_sulfonamides,1.215078304,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.6201044053333333,174,Portugal,Western Europe,High income,0.015794632664915677,0.048,0.048,both
PRT,intensive,mg_abx_sulfonamides,6.075391518,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.100522024,174,Portugal,Western Europe,High income,0.9842053673350843,0.952,0.952,both
PRT,extensive,mg_abx_macrolides,1.721530461,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,2.3910145291666667,174,Portugal,Western Europe,High income,0.0092871297325286,,0.0092871297325286,both
PRT,intensive,mg_abx_macrolides,8.607652303,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,11.955072643055557,174,Portugal,Western Europe,High income,0.9907128702674713,,0.9907128702674713,both
PRT,extensive,mg_abx_macrolides,3.417879954,Mulchandani et al. 2023.,2733,Pigmeat,0.75,4.557173272,174,Portugal,Western Europe,High income,0.015794632664915677,0.048,0.048,both
PRT,intensive,mg_abx_macrolides,17.08939977,Mulchandani et al. 2023.,2733,Pigmeat,0.75,22.78586636,174,Portugal,Western Europe,High income,0.9842053673350843,0.952,0.952,both
PRT,extensive,mg_abx_lincosamides,0.202685087,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.2815070652777778,174,Portugal,Western Europe,High income,0.0092871297325286,,0.0092871297325286,both
PRT,intensive,mg_abx_lincosamides,1.013425436,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,1.4075353277777778,174,Portugal,Western Europe,High income,0.9907128702674713,,0.9907128702674713,both
PRT,extensive,mg_abx_lincosamides,1.497990771,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.997321028,174,Portugal,Western Europe,High income,0.015794632664915677,0.048,0.048,both
PRT,intensive,mg_abx_lincosamides,7.489953854,Mulchandani et al. 2023.,2733,Pigmeat,0.75,9.986605138666667,174,Portugal,Western Europe,High income,0.9842053673350843,0.952,0.952,both
PRT,extensive,mg_abx_aminoglycosides,0.128355023,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.1782708652777778,174,Portugal,Western Europe,High income,0.0092871297325286,,0.0092871297325286,both
PRT,intensive,mg_abx_aminoglycosides,0.641775117,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.8913543291666667,174,Portugal,Western Europe,High income,0.9907128702674713,,0.9907128702674713,both
PRT,extensive,mg_abx_aminoglycosides,1.292951731,Mulchandani et al. 2023.,2733,Pigmeat,0.75,1.7239356413333333,174,Portugal,Western Europe,High income,0.015794632664915677,0.048,0.048,both
PRT,intensive,mg_abx_aminoglycosides,6.464758656,Mulchandani et al. 2023.,2733,Pigmeat,0.75,8.619678208,174,Portugal,Western Europe,High income,0.9842053673350843,0.952,0.952,both
PRT,extensive,mg_abx_quinolones,0.386259511,Mulchandani et al. 2023.,2734,Poultry Meat,0.72,0.5364715430555556,174,Portugal,Western Europe,High income,0.0092871297325286,,0.0092871297325286,both
