country_code,country,diet,attribute,region,income_class,oecd,value,centile_up,centile_down,value_baseline,diff_baseline,%_diff_baseline,value_baseline_adj,diff_baseline_adj,%_diff_baseline_adj
251,Zambia,eat_lancet,mg_abx_polypeptides,Sub-Saharan Africa,Lower middle income,no,3.5138386435126465,0.0,0.0,3.27898732962777,0.23485131388487668,0.0716231233231197,,,
251,Zambia,eat_lancet,mg_abx_quinolones,Sub-Saharan Africa,Lower middle income,no,69.07274425170043,0.0,0.0,73.0404735107857,-3.9677292590852744,-0.0543223375804015,,,
251,Zambia,eat_lancet,mg_abx_quinoxalines,Sub-Saharan Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
251,Zambia,eat_lancet,mg_abx_streptogramins,Sub-Saharan Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
251,Zambia,eat_lancet,mg_abx_sulfonamides_trimethoprim,Sub-Saharan Africa,Lower middle income,no,53.92035447244736,0.0,0.0,58.659436695471655,-4.7390822230242975,-0.08078976700078236,,,
251,Zambia,eat_lancet,mg_abx_tetracyclines,Sub-Saharan Africa,Lower middle income,no,337.19393064627775,0.0,0.0,423.348392604075,-86.15446195779725,-0.20350723768631584,,,
251,Zambia,eat_lancet,mg_abx_total,Sub-Saharan Africa,Lower middle income,no,777.2881919753497,0.0,0.0,873.3838349150055,-96.09564293965582,-0.11002681650159862,,,
251,Zambia,high_income,kg_co2_luc_feed_palm,Sub-Saharan Africa,Lower middle income,no,1.0768561162167825,0.0,0.0,0.4284070795682864,0.6484490366484961,1.5136281998466272,,,
251,Zambia,high_income,kg_co2_luc_feed_soy,Sub-Saharan Africa,Lower middle income,no,91.90099606451327,0.0,0.0,39.823203557777994,52.07779250673527,1.307724840146965,,,
251,Zambia,high_income,kg_co2_luc_human_palm_soy,Sub-Saharan Africa,Lower middle income,no,21.31023479296232,0.0,0.0,31.968065719485374,-10.657830926523054,-0.33338992168133674,,,
251,Zambia,high_income,kg_co2_luc_pasture,Sub-Saharan Africa,Lower middle income,no,0.0007422558356178,0.0,0.0,4.800355613739849e-05,0.0006942522794804015,14.462517682924853,,,
251,Zambia,high_income,kg_co2e_excl_luc,Sub-Saharan Africa,Lower middle income,no,3162.751510741866,150.96365024957436,97.30681172552227,1228.3901551426227,1934.361355599243,1.5747125190649653,,,
251,Zambia,high_income,kg_co2e_total,Sub-Saharan Africa,Lower middle income,no,3277.040339971394,150.96365024957436,97.30681172552227,1300.6098795030105,1976.4304604683837,1.5196182126677509,,,
251,Zambia,high_income,mg_abx_aminoglycosides,Sub-Saharan Africa,Lower middle income,no,182.3538619023969,0.0,0.0,42.066726832628106,140.2871350697688,3.334871658256954,,,
251,Zambia,high_income,mg_abx_amphenicols,Sub-Saharan Africa,Lower middle income,no,140.33932581222504,0.0,0.0,85.41975933772613,54.91956647449891,0.6429374994766973,,,
251,Zambia,high_income,mg_abx_arsenicals,Sub-Saharan Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
251,Zambia,high_income,mg_abx_cephalosporins,Sub-Saharan Africa,Lower middle income,no,0.35807613638563324,0.0,0.0,0.2188194635384001,0.13925667284723314,0.6363998457696398,,,
251,Zambia,high_income,mg_abx_glycopeptides,Sub-Saharan Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
251,Zambia,high_income,mg_abx_glycophospholipids,Sub-Saharan Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
251,Zambia,high_income,mg_abx_lincosamides,Sub-Saharan Africa,Lower middle income,no,13.858965187246177,0.0,0.0,2.279634189572926,11.579330997673251,5.079468912440974,,,
251,Zambia,high_income,mg_abx_macrolides,Sub-Saharan Africa,Lower middle income,no,281.3726215767639,0.0,0.0,49.493260426271526,231.87936115049237,4.685069424672787,,,
251,Zambia,high_income,mg_abx_nitrofurans,Sub-Saharan Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
251,Zambia,high_income,mg_abx_orthosomycins,Sub-Saharan Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
251,Zambia,high_income,mg_abx_other_drugs,Sub-Saharan Africa,Lower middle income,no,625.5364371776025,0.0,0.0,44.75428357102861,580.7821536065738,12.977129947456904,,,
251,Zambia,high_income,mg_abx_penicillins,Sub-Saharan Africa,Lower middle income,no,328.3605847104095,0.0,0.0,68.68541104467305,259.67517366573645,3.780645259541994,,,
251,Zambia,high_income,mg_abx_pleuromutilins,Sub-Saharan Africa,Lower middle income,no,22.398348390811776,0.0,0.0,9.558374260526236,12.83997413028554,1.3433219688113192,,,
251,Zambia,high_income,mg_abx_polymixins,Sub-Saharan Africa,Lower middle income,no,173.17325223099257,0.0,0.0,12.580275649080365,160.5929765819122,12.765457694375066,,,
251,Zambia,high_income,mg_abx_polypeptides,Sub-Saharan Africa,Lower middle income,no,5.316534509662715,0.0,0.0,3.27898732962777,2.0375471800349447,0.6213952587203949,,,
251,Zambia,high_income,mg_abx_quinolones,Sub-Saharan Africa,Lower middle income,no,211.8946952170349,0.0,0.0,73.0404735107857,138.85422170624918,1.9010586190373604,,,
251,Zambia,high_income,mg_abx_quinoxalines,Sub-Saharan Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
251,Zambia,high_income,mg_abx_streptogramins,Sub-Saharan Africa,Lower middle income,no,0.0,0.0,0.0,0.0,0.0,,,,
251,Zambia,high_income,mg_abx_sulfonamides_trimethoprim,Sub-Saharan Africa,Lower middle income,no,255.96800293337213,0.0,0.0,58.659436695471655,197.3085662379005,3.363628724602672,,,
251,Zambia,high_income,mg_abx_tetracyclines,Sub-Saharan Africa,Lower middle income,no,1921.1168133467559,0.0,0.0,423.348392604075,1497.768420742681,3.5379097852000774,,,
251,Zambia,high_income,mg_abx_total,Sub-Saharan Africa,Lower middle income,no,4162.04751913166,0.0,0.0,873.3838349150055,3288.6636842166545,3.765427699422322,,,
255,Belgium,baseline,kg_co2_luc_feed_palm,Europe,High income,yes,0.8278016109942821,0.0,0.0,0.8278016109942821,0.0,0.0,,,
255,Belgium,baseline,kg_co2_luc_feed_soy,Europe,High income,yes,106.60748488427296,0.0,0.0,106.60748488427296,0.0,0.0,,,
255,Belgium,baseline,kg_co2_luc_human_palm_soy,Europe,High income,yes,0.6502463073667938,0.0,0.0,0.6502463073667938,0.0,0.0,,,
255,Belgium,baseline,kg_co2_luc_pasture,Europe,High income,yes,19.9416574834844,0.0,0.0,19.9416574834844,0.0,0.0,,,
255,Belgium,baseline,kg_co2e_excl_luc,Europe,High income,yes,1309.842857088077,217.66274938106156,122.159221195133,1309.842857088077,0.0,0.0,,,
255,Belgium,baseline,kg_co2e_total,Europe,High income,yes,1437.8700473741953,217.66274938106156,122.159221195133,1437.8700473741953,0.0,0.0,,,
255,Belgium,baseline,mg_abx_aminoglycosides,Europe,High income,yes,138.27330319223526,0.0,0.0,138.27330319223526,0.0,0.0,,,
255,Belgium,baseline,mg_abx_amphenicols,Europe,High income,yes,320.5505779337606,0.0,0.0,320.5505779337606,0.0,0.0,,,
255,Belgium,baseline,mg_abx_arsenicals,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,baseline,mg_abx_cephalosporins,Europe,High income,yes,29.096772730201426,0.0,0.0,29.096772730201426,0.0,0.0,,,
255,Belgium,baseline,mg_abx_glycopeptides,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,baseline,mg_abx_glycophospholipids,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,baseline,mg_abx_lincosamides,Europe,High income,yes,118.65568603657088,0.0,0.0,118.65568603657088,0.0,0.0,,,
255,Belgium,baseline,mg_abx_macrolides,Europe,High income,yes,356.73958714106806,0.0,0.0,356.73958714106806,0.0,0.0,,,
255,Belgium,baseline,mg_abx_nitrofurans,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,baseline,mg_abx_orthosomycins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,baseline,mg_abx_other_drugs,Europe,High income,yes,111.83667065106613,0.0,0.0,111.83667065106613,0.0,0.0,,,
255,Belgium,baseline,mg_abx_penicillins,Europe,High income,yes,1173.119738393173,0.0,0.0,1173.119738393173,0.0,0.0,,,
255,Belgium,baseline,mg_abx_pleuromutilins,Europe,High income,yes,67.86806256511538,0.0,0.0,67.86806256511538,0.0,0.0,,,
255,Belgium,baseline,mg_abx_polymixins,Europe,High income,yes,91.2280127166483,0.0,0.0,91.2280127166483,0.0,0.0,,,
255,Belgium,baseline,mg_abx_polypeptides,Europe,High income,yes,11.311045458708467,0.0,0.0,11.311045458708467,0.0,0.0,,,
255,Belgium,baseline,mg_abx_quinolones,Europe,High income,yes,248.38677233895518,0.0,0.0,248.38677233895518,0.0,0.0,,,
255,Belgium,baseline,mg_abx_quinoxalines,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,baseline,mg_abx_streptogramins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,baseline,mg_abx_sulfonamides_trimethoprim,Europe,High income,yes,587.4279860392359,0.0,0.0,587.4279860392359,0.0,0.0,,,
255,Belgium,baseline,mg_abx_tetracyclines,Europe,High income,yes,1018.5898556267908,0.0,0.0,1018.5898556267908,0.0,0.0,,,
255,Belgium,baseline,mg_abx_total,Europe,High income,yes,4273.084070823529,0.0,0.0,4273.084070823529,0.0,0.0,,,
255,Belgium,eat_lancet,kg_co2_luc_feed_palm,Europe,High income,yes,0.1848146686999906,0.0,0.0,0.8278016109942821,-0.6429869422942914,-0.7767403853225079,,,
255,Belgium,eat_lancet,kg_co2_luc_feed_soy,Europe,High income,yes,37.11761562896428,0.0,0.0,106.60748488427296,-69.48986925530869,-0.6518291781364409,,,
255,Belgium,eat_lancet,kg_co2_luc_human_palm_soy,Europe,High income,yes,5.820175409073006,0.0,0.0,0.6502463073667938,5.169929101706212,7.950724276531625,,,
255,Belgium,eat_lancet,kg_co2_luc_pasture,Europe,High income,yes,3.439656850576235,0.0,0.0,19.9416574834844,-16.502000632908164,-0.8275139940887589,,,
255,Belgium,eat_lancet,kg_co2e_excl_luc,Europe,High income,yes,535.9416013136107,138.56630475399004,62.58637432661866,1309.842857088077,-773.9012557744662,-0.5908351918602914,,,
255,Belgium,eat_lancet,kg_co2e_total,Europe,High income,yes,582.5038638709242,138.56630475399004,62.58637432661866,1437.8700473741953,-855.3661835032711,-0.5948842074186891,,,
255,Belgium,eat_lancet,mg_abx_aminoglycosides,Europe,High income,yes,75.87068757593562,0.0,0.0,138.27330319223526,-62.40261561629964,-0.4512990879341621,,,
255,Belgium,eat_lancet,mg_abx_amphenicols,Europe,High income,yes,141.04615282318127,0.0,0.0,320.5505779337606,-179.50442511057935,-0.5599878380118616,,,
255,Belgium,eat_lancet,mg_abx_arsenicals,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,eat_lancet,mg_abx_cephalosporins,Europe,High income,yes,5.275087635657496,0.0,0.0,29.096772730201426,-23.82168509454393,-0.8187054047343835,,,
255,Belgium,eat_lancet,mg_abx_glycopeptides,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,eat_lancet,mg_abx_glycophospholipids,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,eat_lancet,mg_abx_lincosamides,Europe,High income,yes,26.19267984717168,0.0,0.0,118.65568603657088,-92.46300618939921,-0.7792547435181587,,,
255,Belgium,eat_lancet,mg_abx_macrolides,Europe,High income,yes,114.73519648455607,0.0,0.0,356.73958714106806,-242.004390656512,-0.6783782887566512,,,
255,Belgium,eat_lancet,mg_abx_nitrofurans,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,eat_lancet,mg_abx_orthosomycins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,eat_lancet,mg_abx_other_drugs,Europe,High income,yes,21.59572211401924,0.0,0.0,111.83667065106613,-90.24094853704689,-0.8068994544607059,,,
255,Belgium,eat_lancet,mg_abx_penicillins,Europe,High income,yes,287.4169782843696,0.0,0.0,1173.119738393173,-885.7027601088034,-0.7549977475632232,,,
255,Belgium,eat_lancet,mg_abx_pleuromutilins,Europe,High income,yes,22.60065072157253,0.0,0.0,67.86806256511538,-45.267411843542845,-0.6669913672592532,,,
255,Belgium,eat_lancet,mg_abx_polymixins,Europe,High income,yes,25.102639092442523,0.0,0.0,91.2280127166483,-66.12537362420576,-0.7248362827938537,,,
255,Belgium,eat_lancet,mg_abx_polypeptides,Europe,High income,yes,5.5990278263809445,0.0,0.0,11.311045458708467,-5.712017632327522,-0.5049946667776667,,,
255,Belgium,eat_lancet,mg_abx_quinolones,Europe,High income,yes,107.77793762387152,0.0,0.0,248.38677233895518,-140.60883471508367,-0.5660882557916777,,,
255,Belgium,eat_lancet,mg_abx_quinoxalines,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,eat_lancet,mg_abx_streptogramins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,eat_lancet,mg_abx_sulfonamides_trimethoprim,Europe,High income,yes,154.9840425369073,0.0,0.0,587.4279860392359,-432.4439435023286,-0.7361650343186824,,,
255,Belgium,eat_lancet,mg_abx_tetracyclines,Europe,High income,yes,293.03290283660874,0.0,0.0,1018.5898556267908,-725.5569527901821,-0.7123151175933413,,,
255,Belgium,eat_lancet,mg_abx_total,Europe,High income,yes,1281.2297054026744,0.0,0.0,4273.084070823529,-2991.8543654208547,-0.7001627667120179,,,
255,Belgium,high_income,kg_co2_luc_feed_palm,Europe,High income,yes,0.8282398385308363,0.0,0.0,0.8278016109942821,0.0004382275365542032,0.000529387151141012,,,
255,Belgium,high_income,kg_co2_luc_feed_soy,Europe,High income,yes,107.40321704168306,0.0,0.0,106.60748488427296,0.7957321574101002,0.00746413029323318,,,
255,Belgium,high_income,kg_co2_luc_human_palm_soy,Europe,High income,yes,0.6502463073667938,0.0,0.0,0.6502463073667938,0.0,0.0,,,
255,Belgium,high_income,kg_co2_luc_pasture,Europe,High income,yes,19.9416574834844,0.0,0.0,19.9416574834844,0.0,0.0,,,
255,Belgium,high_income,kg_co2e_excl_luc,Europe,High income,yes,1307.9110895876238,217.66274938106156,122.159221195133,1309.842857088077,-1.9317675004531338,-0.0014748085924960975,,,
255,Belgium,high_income,kg_co2e_total,Europe,High income,yes,1436.7344502586889,217.66274938106156,122.159221195133,1437.8700473741953,-1.1355971155064708,-0.0007897772942556747,,,
255,Belgium,high_income,mg_abx_aminoglycosides,Europe,High income,yes,138.8961607616546,0.0,0.0,138.27330319223526,0.6228575694193523,0.004504539596869404,,,
255,Belgium,high_income,mg_abx_amphenicols,Europe,High income,yes,320.63035254661037,0.0,0.0,320.5505779337606,0.07977461284974652,0.0002488674747179253,,,
255,Belgium,high_income,mg_abx_arsenicals,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,high_income,mg_abx_cephalosporins,Europe,High income,yes,29.10561808582161,0.0,0.0,29.096772730201426,0.008845355620184847,0.00030399782485167776,,,
255,Belgium,high_income,mg_abx_glycopeptides,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,high_income,mg_abx_glycophospholipids,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,high_income,mg_abx_lincosamides,Europe,High income,yes,119.1979468008302,0.0,0.0,118.65568603657088,0.5422607642593107,0.004570036062934063,,,
255,Belgium,high_income,mg_abx_macrolides,Europe,High income,yes,359.25625617963817,0.0,0.0,356.73958714106806,2.5166690385701145,0.0070546390960948505,,,
255,Belgium,high_income,mg_abx_nitrofurans,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,high_income,mg_abx_orthosomycins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,high_income,mg_abx_other_drugs,Europe,High income,yes,111.97500735048584,0.0,0.0,111.83667065106613,0.13833669941971038,0.0012369529476724604,,,
255,Belgium,high_income,mg_abx_penicillins,Europe,High income,yes,1178.256324410823,0.0,0.0,1173.119738393173,5.136586017649961,0.004378569253881589,,,
255,Belgium,high_income,mg_abx_pleuromutilins,Europe,High income,yes,68.21962953576606,0.0,0.0,67.86806256511538,0.3515669706506799,0.005180153335206412,,,
255,Belgium,high_income,mg_abx_polymixins,Europe,High income,yes,91.95511112887951,0.0,0.0,91.2280127166483,0.7270984122312143,0.007970122230871806,,,
255,Belgium,high_income,mg_abx_polypeptides,Europe,High income,yes,11.311045458708467,0.0,0.0,11.311045458708467,0.0,0.0,,,
255,Belgium,high_income,mg_abx_quinolones,Europe,High income,yes,249.46068826283255,0.0,0.0,248.38677233895518,1.0739159238773652,0.004323563262909472,,,
255,Belgium,high_income,mg_abx_quinoxalines,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,high_income,mg_abx_streptogramins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
255,Belgium,high_income,mg_abx_sulfonamides_trimethoprim,Europe,High income,yes,588.6037574345418,0.0,0.0,587.4279860392359,1.175771395305901,0.0020015583582144282,,,
255,Belgium,high_income,mg_abx_tetracyclines,Europe,High income,yes,1023.0645337330985,0.0,0.0,1018.5898556267908,4.474678106307692,0.004393012635644396,,,
255,Belgium,high_income,mg_abx_total,Europe,High income,yes,4289.932431689691,0.0,0.0,4273.084070823529,16.848360866161784,0.0039429041383018445,,,
256,Luxembourg,baseline,kg_co2_luc_feed_palm,Europe,High income,yes,0.2998972914721336,0.0,0.0,0.2998972914721336,0.0,0.0,,,
256,Luxembourg,baseline,kg_co2_luc_feed_soy,Europe,High income,yes,90.87866711548659,0.0,0.0,90.87866711548659,0.0,0.0,,,
256,Luxembourg,baseline,kg_co2_luc_human_palm_soy,Europe,High income,yes,0.0028690355972021,0.0,0.0,0.0028690355972021,0.0,0.0,,,
256,Luxembourg,baseline,kg_co2_luc_pasture,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,baseline,kg_co2e_excl_luc,Europe,High income,yes,1864.2426084501972,173.2394996045612,314.9321358031787,1864.2426084501972,0.0,0.0,,,
256,Luxembourg,baseline,kg_co2e_total,Europe,High income,yes,1955.4240418927532,173.2394996045612,314.9321358031787,1955.4240418927532,0.0,0.0,,,
256,Luxembourg,baseline,mg_abx_aminoglycosides,Europe,High income,yes,126.7307170256761,0.0,0.0,126.7307170256761,0.0,0.0,,,
256,Luxembourg,baseline,mg_abx_amphenicols,Europe,High income,yes,339.8698010886292,0.0,0.0,339.8698010886292,0.0,0.0,,,
256,Luxembourg,baseline,mg_abx_arsenicals,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,baseline,mg_abx_cephalosporins,Europe,High income,yes,30.256657766724345,0.0,0.0,30.256657766724345,0.0,0.0,,,
256,Luxembourg,baseline,mg_abx_glycopeptides,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,baseline,mg_abx_glycophospholipids,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,baseline,mg_abx_lincosamides,Europe,High income,yes,123.1488395678211,0.0,0.0,123.1488395678211,0.0,0.0,,,
256,Luxembourg,baseline,mg_abx_macrolides,Europe,High income,yes,344.83748906655813,0.0,0.0,344.83748906655813,0.0,0.0,,,
256,Luxembourg,baseline,mg_abx_nitrofurans,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,baseline,mg_abx_orthosomycins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,baseline,mg_abx_other_drugs,Europe,High income,yes,98.01639491140352,0.0,0.0,98.01639491140352,0.0,0.0,,,
256,Luxembourg,baseline,mg_abx_penicillins,Europe,High income,yes,1343.8939998529922,0.0,0.0,1343.8939998529922,0.0,0.0,,,
256,Luxembourg,baseline,mg_abx_pleuromutilins,Europe,High income,yes,81.28451195990802,0.0,0.0,81.28451195990802,0.0,0.0,,,
256,Luxembourg,baseline,mg_abx_polymixins,Europe,High income,yes,99.84176397501845,0.0,0.0,99.84176397501845,0.0,0.0,,,
256,Luxembourg,baseline,mg_abx_polypeptides,Europe,High income,yes,11.490214132842173,0.0,0.0,11.490214132842173,0.0,0.0,,,
256,Luxembourg,baseline,mg_abx_quinolones,Europe,High income,yes,314.67081970010383,0.0,0.0,314.67081970010383,0.0,0.0,,,
256,Luxembourg,baseline,mg_abx_quinoxalines,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,baseline,mg_abx_streptogramins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,baseline,mg_abx_sulfonamides_trimethoprim,Europe,High income,yes,720.8535028582266,0.0,0.0,720.8535028582266,0.0,0.0,,,
256,Luxembourg,baseline,mg_abx_tetracyclines,Europe,High income,yes,1112.9625566882107,0.0,0.0,1112.9625566882107,0.0,0.0,,,
256,Luxembourg,baseline,mg_abx_total,Europe,High income,yes,4747.857268594114,0.0,0.0,4747.857268594114,0.0,0.0,,,
256,Luxembourg,eat_lancet,kg_co2_luc_feed_palm,Europe,High income,yes,0.04614062175368576,0.0,0.0,0.2998972914721336,-0.25375666971844785,-0.8461452535059886,,,
256,Luxembourg,eat_lancet,kg_co2_luc_feed_soy,Europe,High income,yes,26.157364241701973,0.0,0.0,90.87866711548659,-64.72130287378462,-0.712172668548695,,,
256,Luxembourg,eat_lancet,kg_co2_luc_human_palm_soy,Europe,High income,yes,0.0060795239069884,0.0,0.0,0.0028690355972021,0.0032104883097863,1.1190130624092591,,,
256,Luxembourg,eat_lancet,kg_co2_luc_pasture,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,eat_lancet,kg_co2e_excl_luc,Europe,High income,yes,576.4043091574025,118.91777882704268,73.13506094475974,1864.2426084501972,-1287.8382992927945,-0.6908104628953924,,,
256,Luxembourg,eat_lancet,kg_co2e_total,Europe,High income,yes,602.6138935447651,118.91777882704268,73.13506094475974,1955.4240418927532,-1352.8101483479882,-0.6918244428653619,,,
256,Luxembourg,eat_lancet,mg_abx_aminoglycosides,Europe,High income,yes,51.31969782347206,0.0,0.0,126.7307170256761,-75.41101920220405,-0.5950492585544632,,,
256,Luxembourg,eat_lancet,mg_abx_amphenicols,Europe,High income,yes,104.93909700516814,0.0,0.0,339.8698010886292,-234.93070408346102,-0.6912373601036629,,,
256,Luxembourg,eat_lancet,mg_abx_arsenicals,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,eat_lancet,mg_abx_cephalosporins,Europe,High income,yes,4.011617355636085,0.0,0.0,30.256657766724345,-26.24504041108826,-0.8674137313326133,,,
256,Luxembourg,eat_lancet,mg_abx_glycopeptides,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,eat_lancet,mg_abx_glycophospholipids,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,eat_lancet,mg_abx_lincosamides,Europe,High income,yes,20.941592522429474,0.0,0.0,123.1488395678211,-102.20724704539163,-0.829948925252386,,,
256,Luxembourg,eat_lancet,mg_abx_macrolides,Europe,High income,yes,89.11784470800096,0.0,0.0,344.83748906655813,-255.71964435855716,-0.7415656721395507,,,
256,Luxembourg,eat_lancet,mg_abx_nitrofurans,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,eat_lancet,mg_abx_orthosomycins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,eat_lancet,mg_abx_other_drugs,Europe,High income,yes,13.710878128722523,0.0,0.0,98.01639491140352,-84.305516782681,-0.8601164821342826,,,
256,Luxembourg,eat_lancet,mg_abx_penicillins,Europe,High income,yes,259.9571705441497,0.0,0.0,1343.8939998529922,-1083.9368293088426,-0.8065642300861628,,,
256,Luxembourg,eat_lancet,mg_abx_pleuromutilins,Europe,High income,yes,18.07392092371365,0.0,0.0,81.28451195990802,-63.210591036194366,-0.7776461900561296,,,
256,Luxembourg,eat_lancet,mg_abx_polymixins,Europe,High income,yes,19.89183052127982,0.0,0.0,99.84176397501845,-79.94993345373862,-0.8007664355143306,,,
256,Luxembourg,eat_lancet,mg_abx_polypeptides,Europe,High income,yes,4.0728551215836335,0.0,0.0,11.490214132842173,-7.417359011258539,-0.645537056620877,,,
256,Luxembourg,eat_lancet,mg_abx_quinolones,Europe,High income,yes,89.8881836142097,0.0,0.0,314.67081970010383,-224.78263608589413,-0.7143421697001413,,,
256,Luxembourg,eat_lancet,mg_abx_quinoxalines,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,eat_lancet,mg_abx_streptogramins,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,eat_lancet,mg_abx_sulfonamides_trimethoprim,Europe,High income,yes,165.30375613474712,0.0,0.0,720.8535028582266,-555.5497467234795,-0.77068328657722,,,
256,Luxembourg,eat_lancet,mg_abx_tetracyclines,Europe,High income,yes,232.02217990768202,0.0,0.0,1112.9625566882107,-880.9403767805287,-0.7915274161620501,,,
256,Luxembourg,eat_lancet,mg_abx_total,Europe,High income,yes,1073.2506243107948,0.0,0.0,4747.857268594114,-3674.60664428332,-0.7739505289238414,,,
256,Luxembourg,high_income,kg_co2_luc_feed_palm,Europe,High income,yes,0.3003756102069463,0.0,0.0,0.2998972914721336,0.0004783187348126883,0.0015949418298001985,,,
256,Luxembourg,high_income,kg_co2_luc_feed_soy,Europe,High income,yes,92.41097801596786,0.0,0.0,90.87866711548659,1.5323109004812636,0.016861062657686617,,,
256,Luxembourg,high_income,kg_co2_luc_human_palm_soy,Europe,High income,yes,0.0028690355972021,0.0,0.0,0.0028690355972021,0.0,0.0,,,
256,Luxembourg,high_income,kg_co2_luc_pasture,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,high_income,kg_co2e_excl_luc,Europe,High income,yes,1861.5401417725918,173.2394996045612,314.9321358031787,1864.2426084501972,-2.7024666776053436,-0.001449632502419837,,,
256,Luxembourg,high_income,kg_co2e_total,Europe,High income,yes,1954.2543644343639,173.2394996045612,314.9321358031787,1955.4240418927532,-1.1696774583892875,-0.0005981707462577263,,,
256,Luxembourg,high_income,mg_abx_aminoglycosides,Europe,High income,yes,127.04905931004296,0.0,0.0,126.7307170256761,0.31834228436686374,0.0025119583620943804,,,
256,Luxembourg,high_income,mg_abx_amphenicols,Europe,High income,yes,339.93905056647145,0.0,0.0,339.8698010886292,0.06924947784227697,0.00020375295957588923,,,
256,Luxembourg,high_income,mg_abx_arsenicals,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,high_income,mg_abx_cephalosporins,Europe,High income,yes,30.26081816533003,0.0,0.0,30.256657766724345,0.004160398605684179,0.0001375035748416238,,,
256,Luxembourg,high_income,mg_abx_glycopeptides,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,high_income,mg_abx_glycophospholipids,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
256,Luxembourg,high_income,mg_abx_lincosamides,Europe,High income,yes,123.69238785220496,0.0,0.0,123.1488395678211,0.5435482843838599,0.004413750761204003,,,
256,Luxembourg,high_income,mg_abx_macrolides,Europe,High income,yes,346.23910143586204,0.0,0.0,344.83748906655813,1.4016123693039049,0.004064559143780842,,,
256,Luxembourg,high_income,mg_abx_nitrofurans,Europe,High income,yes,0.0,0.0,0.0,0.0,0.0,,,,
